date,phc_id,state,medicine_name,weather_condition,temperature_c,local_festival,patient_footfall,daily_consumption_rate,stock_on_hand,predicted_days_to_stockout,critical_deficit_flag,nearest_hub_surplus,hub_distance_km
2023-03-18,PHC_022,Tamil Nadu,Paracetamol 500mg (Antipyretic),High Humidity,37.4,Local Fair,105,40,386,9.7,0,570,24.9
2023-03-18,PHC_023,Rajasthan,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,36.4,Local Fair,164,43,363,8.4,0,998,11.0
2023-03-18,PHC_024,Maharashtra,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,26.7,Kumbh Mela,210,68,380,5.6,0,784,75.7
2023-03-18,PHC_024,Maharashtra,ORS Packets,Monsoon/Heavy Rain,41.0,Diwali,203,29,40,1.4,1,937,78.4
2023-03-18,PHC_026,Karnataka,ORS Packets,Monsoon/Heavy Rain,24.8,Diwali,171,33,406,12.3,0,907,37.1
2023-03-18,PHC_026,Karnataka,Ceftriaxone 1g (Antibiotic),Heatwave,30.6,Diwali,94,27,429,15.9,0,872,42.1
2023-03-18,PHC_027,Karnataka,Amoxicillin 500mg (Antibiotic),Clear,33.3,Diwali,135,39,167,4.3,1,815,33.6
2023-03-18,PHC_028,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,32.8,Kumbh Mela,159,60,187,3.1,1,273,62.2
2023-03-18,PHC_028,Gujarat,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,38.7,Kumbh Mela,207,50,422,8.4,0,813,33.4
2023-03-18,PHC_029,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,29.0,Holi,108,17,100,5.9,0,191,66.8
2023-03-18,PHC_030,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,22.3,Kumbh Mela,108,39,146,3.7,1,87,37.5
2023-03-18,PHC_031,Bihar,Snake Venom Antiserum,High Humidity,31.5,Kumbh Mela,196,39,133,3.4,1,100,73.2
2023-03-18,PHC_032,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,31.9,None,147,21,271,12.9,0,30,50.5
2023-03-18,PHC_032,Rajasthan,Snake Venom Antiserum,Monsoon/Heavy Rain,37.8,None,127,39,108,2.8,1,800,75.0
2023-03-18,PHC_032,Rajasthan,ORS Packets,High Humidity,22.1,Local Fair,104,32,310,9.7,0,952,74.2
2023-03-18,PHC_033,Karnataka,Snake Venom Antiserum,Heatwave,38.7,Holi,129,45,239,5.3,0,450,54.2
2023-03-18,PHC_033,Karnataka,Oxytocin 10 IU (Maternal),Heatwave,28.3,Holi,141,14,245,17.5,0,732,34.2
2023-03-18,PHC_034,Uttar Pradesh,ORS Packets,Heatwave,42.5,Diwali,59,17,326,19.2,0,280,42.8
2023-03-18,PHC_034,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,34.0,Kumbh Mela,169,40,89,2.2,1,828,79.2
2023-03-18,PHC_034,Uttar Pradesh,ORS Packets,Clear,34.6,None,116,12,49,4.1,1,255,40.0
2023-03-18,PHC_035,Gujarat,Paracetamol 500mg (Antipyretic),Clear,26.3,Holi,69,26,441,17.0,0,625,61.7
2023-03-18,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),Clear,42.6,None,144,35,309,8.8,0,668,29.5
2023-03-18,PHC_038,Rajasthan,Snake Venom Antiserum,Heatwave,42.9,Diwali,66,18,151,8.4,0,609,68.1
2023-03-18,PHC_038,Rajasthan,Rabies Immunoglobulin (ARV),High Humidity,39.7,Diwali,177,50,18,0.4,1,39,12.4
2023-03-18,PHC_039,Assam,Rabies Immunoglobulin (ARV),Heatwave,32.4,Diwali,168,25,341,13.6,0,114,11.5
2023-03-18,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Clear,35.0,Holi,67,18,458,25.4,0,952,10.8
2023-03-18,PHC_041,Maharashtra,ORS Packets,Heatwave,38.5,None,45,9,239,26.6,0,57,45.5
2023-03-18,PHC_042,Rajasthan,Paracetamol 500mg (Antipyretic),Heatwave,30.1,Holi,148,37,43,1.2,1,422,53.1
2023-03-18,PHC_045,Maharashtra,Ceftriaxone 1g (Antibiotic),Heatwave,40.8,None,50,7,460,65.7,0,978,37.6
2023-03-18,PHC_045,Maharashtra,Oxytocin 10 IU (Maternal),Heatwave,38.4,Local Fair,144,50,332,6.6,0,890,63.5
2023-03-18,PHC_045,Maharashtra,Ceftriaxone 1g (Antibiotic),High Humidity,32.7,None,59,11,38,3.5,1,955,15.8
2023-03-18,PHC_049,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,41.4,Local Fair,188,26,128,4.9,1,525,17.1
2023-03-19,PHC_003,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Heatwave,28.5,Local Fair,178,18,108,6.0,0,642,60.6
2023-03-19,PHC_004,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,23.7,Diwali,177,32,284,8.9,0,58,80.0
2023-03-19,PHC_005,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,22.9,Diwali,84,25,421,16.8,0,686,10.9
2023-03-19,PHC_006,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,33.8,Local Fair,156,47,50,1.1,1,267,79.9
2023-03-19,PHC_006,Gujarat,Snake Venom Antiserum,High Humidity,33.2,Holi,141,32,60,1.9,1,435,36.0
2023-03-19,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),Heatwave,36.1,Kumbh Mela,148,41,39,1.0,1,488,70.4
2023-03-19,PHC_013,Bihar,Amoxicillin 500mg (Antibiotic),High Humidity,34.5,Holi,163,62,70,1.1,1,961,72.7
2023-03-19,PHC_013,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,44.9,Holi,144,15,476,31.7,0,686,23.3
2023-03-19,PHC_014,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,34.9,None,159,24,149,6.2,0,483,34.3
2023-03-19,PHC_016,Bihar,Rabies Immunoglobulin (ARV),High Humidity,27.3,Kumbh Mela,165,18,63,3.5,1,77,64.9
2023-03-19,PHC_016,Bihar,Oxytocin 10 IU (Maternal),Heatwave,41.5,Diwali,52,9,430,47.8,0,101,33.4
2023-03-19,PHC_016,Bihar,Ceftriaxone 1g (Antibiotic),Clear,42.4,Local Fair,148,18,344,19.1,0,390,30.3
2023-03-19,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,22.8,Diwali,154,58,83,1.4,1,554,46.9
2023-03-19,PHC_020,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Heatwave,36.8,Kumbh Mela,155,53,114,2.2,1,837,46.8
2023-03-19,PHC_022,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,34.5,Kumbh Mela,188,25,288,11.5,0,149,58.5
2023-03-19,PHC_023,Rajasthan,Snake Venom Antiserum,High Humidity,26.1,Diwali,95,23,199,8.7,0,199,38.5
2023-03-19,PHC_024,Maharashtra,Paracetamol 500mg (Antipyretic),High Humidity,41.8,Diwali,69,16,319,19.9,0,715,17.3
2023-03-19,PHC_025,Gujarat,Snake Venom Antiserum,Clear,24.7,Diwali,99,21,400,19.0,0,967,51.2
2023-03-19,PHC_025,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,25.3,Local Fair,123,23,157,6.8,0,620,59.4
2023-03-19,PHC_027,Karnataka,Snake Venom Antiserum,Heatwave,40.1,Local Fair,146,50,428,8.6,0,43,73.7
2023-03-19,PHC_030,Uttar Pradesh,Rabies Immunoglobulin (ARV),High Humidity,38.8,Holi,120,36,370,10.3,0,0,58.8
2023-03-19,PHC_032,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,29.1,Diwali,140,26,408,15.7,0,265,14.2
2023-03-19,PHC_033,Karnataka,Amoxicillin 500mg (Antibiotic),Clear,34.4,Local Fair,132,30,97,3.2,1,39,68.3
2023-03-19,PHC_035,Gujarat,Paracetamol 500mg (Antipyretic),Clear,22.7,None,30,11,208,18.9,0,647,28.7
2023-03-19,PHC_036,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Clear,29.4,Diwali,102,24,408,17.0,0,553,25.8
2023-03-19,PHC_039,Assam,Ceftriaxone 1g (Antibiotic),High Humidity,24.2,Holi,132,39,391,10.0,0,369,33.6
2023-03-19,PHC_040,Bihar,Snake Venom Antiserum,High Humidity,25.9,None,113,38,151,4.0,1,766,69.7
2023-03-19,PHC_042,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,42.4,Diwali,61,8,377,47.1,0,347,16.7
2023-03-19,PHC_042,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,34.5,Diwali,120,17,74,4.4,1,354,65.0
2023-03-19,PHC_042,Rajasthan,ORS Packets,Monsoon/Heavy Rain,42.9,Local Fair,208,49,39,0.8,1,261,18.3
2023-03-19,PHC_044,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,31.6,Local Fair,159,53,220,4.2,1,168,13.5
2023-03-19,PHC_046,Assam,Paracetamol 500mg (Antipyretic),High Humidity,41.8,Local Fair,144,19,89,4.7,1,960,44.7
2023-03-19,PHC_047,Bihar,Amoxicillin 500mg (Antibiotic),Clear,29.2,Holi,146,54,499,9.2,0,340,37.1
2023-03-20,PHC_003,Uttar Pradesh,ORS Packets,High Humidity,42.7,None,51,11,396,36.0,0,352,14.1
2023-03-20,PHC_003,Uttar Pradesh,ORS Packets,Clear,27.4,Local Fair,185,47,220,4.7,1,736,66.0
2023-03-20,PHC_005,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Heatwave,37.8,Local Fair,148,47,97,2.1,1,213,29.2
2023-03-20,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),Clear,40.5,Diwali,104,30,377,12.6,0,565,62.1
2023-03-20,PHC_011,Uttar Pradesh,Snake Venom Antiserum,Monsoon/Heavy Rain,41.3,Holi,215,84,266,3.2,1,939,45.3
2023-03-20,PHC_011,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,44.5,Diwali,161,19,18,0.9,1,182,28.8
2023-03-20,PHC_013,Bihar,Ceftriaxone 1g (Antibiotic),Clear,42.9,Holi,95,11,279,25.4,0,3,23.4
2023-03-20,PHC_016,Bihar,Paracetamol 500mg (Antipyretic),High Humidity,33.8,Diwali,149,18,463,25.7,0,206,72.5
2023-03-20,PHC_016,Bihar,ORS Packets,Clear,36.3,None,98,22,88,4.0,1,849,48.3
2023-03-20,PHC_019,Maharashtra,Ceftriaxone 1g (Antibiotic),High Humidity,31.3,Local Fair,56,6,469,78.2,0,236,10.1
2023-03-20,PHC_021,Bihar,Rabies Immunoglobulin (ARV),High Humidity,38.0,Kumbh Mela,89,21,342,16.3,0,62,44.5
2023-03-20,PHC_022,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,29.7,Holi,103,31,32,1.0,1,780,14.6
2023-03-20,PHC_023,Rajasthan,Snake Venom Antiserum,Heatwave,31.0,Holi,114,43,0,0.0,1,944,17.6
2023-03-20,PHC_025,Gujarat,Rabies Immunoglobulin (ARV),High Humidity,28.9,None,110,13,99,7.6,0,496,77.9
2023-03-20,PHC_025,Gujarat,Rabies Immunoglobulin (ARV),High Humidity,29.7,Kumbh Mela,97,30,170,5.7,0,547,43.9
2023-03-20,PHC_025,Gujarat,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,24.2,None,164,22,146,6.6,0,881,13.7
2023-03-20,PHC_026,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,32.7,None,97,11,240,21.8,0,724,30.7
2023-03-20,PHC_029,Karnataka,Rabies Immunoglobulin (ARV),Clear,25.0,None,133,37,50,1.4,1,385,73.2
2023-03-20,PHC_030,Uttar Pradesh,Rabies Immunoglobulin (ARV),Clear,38.6,Holi,153,43,271,6.3,0,352,17.3
2023-03-20,PHC_032,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,26.0,Holi,117,43,352,8.2,0,5,31.5
2023-03-20,PHC_034,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,26.7,Holi,93,22,302,13.7,0,331,34.0
2023-03-20,PHC_035,Gujarat,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,22.0,Holi,268,73,428,5.9,0,359,24.1
2023-03-20,PHC_036,Tamil Nadu,Ceftriaxone 1g (Antibiotic),High Humidity,26.4,None,44,4,187,46.8,0,443,26.2
2023-03-20,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),High Humidity,28.3,Local Fair,66,26,322,12.4,0,536,47.9
2023-03-20,PHC_036,Tamil Nadu,Rabies Immunoglobulin (ARV),High Humidity,26.6,Kumbh Mela,120,20,456,22.8,0,919,36.7
2023-03-20,PHC_038,Rajasthan,Ceftriaxone 1g (Antibiotic),Clear,23.9,Diwali,164,42,358,8.5,0,229,79.1
2023-03-20,PHC_038,Rajasthan,Oxytocin 10 IU (Maternal),Clear,33.0,Holi,126,24,258,10.8,0,812,78.7
2023-03-20,PHC_039,Assam,ORS Packets,Heatwave,39.9,None,130,47,482,10.3,0,663,55.5
2023-03-20,PHC_043,Uttar Pradesh,Oxytocin 10 IU (Maternal),High Humidity,44.4,Holi,96,24,280,11.7,0,702,55.0
2023-03-20,PHC_045,Maharashtra,Paracetamol 500mg (Antipyretic),Heatwave,25.2,Local Fair,147,33,241,7.3,0,64,45.1
2023-03-20,PHC_046,Assam,Ceftriaxone 1g (Antibiotic),Heatwave,32.8,Diwali,142,26,146,5.6,0,202,42.2
2023-03-20,PHC_046,Assam,Oxytocin 10 IU (Maternal),High Humidity,45.0,Diwali,163,28,292,10.4,0,796,27.8
2023-03-20,PHC_046,Assam,Ceftriaxone 1g (Antibiotic),Clear,28.8,Kumbh Mela,164,30,30,1.0,1,627,78.9
2023-03-20,PHC_047,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,42.2,None,45,10,445,44.5,0,659,43.6
2023-03-20,PHC_047,Bihar,Amoxicillin 500mg (Antibiotic),High Humidity,39.6,Kumbh Mela,60,14,65,4.6,1,642,45.4
2023-03-20,PHC_048,Maharashtra,Amoxicillin 500mg (Antibiotic),Heatwave,27.1,Diwali,58,14,136,9.7,0,191,26.8
2023-03-20,PHC_048,Maharashtra,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,24.7,Kumbh Mela,196,22,89,4.0,1,182,68.9
2023-03-20,PHC_049,Rajasthan,Paracetamol 500mg (Antipyretic),Clear,28.2,Kumbh Mela,61,15,347,23.1,0,358,73.2
2023-03-21,PHC_002,Karnataka,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,39.0,Local Fair,160,24,24,1.0,1,269,55.8
2023-03-21,PHC_002,Karnataka,Oxytocin 10 IU (Maternal),High Humidity,25.5,Local Fair,163,50,251,5.0,0,813,58.8
2023-03-21,PHC_002,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,44.5,Kumbh Mela,167,35,6,0.2,1,714,32.3
2023-03-21,PHC_003,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Heatwave,36.9,Local Fair,138,38,204,5.4,0,980,26.1
2023-03-21,PHC_004,Karnataka,Ceftriaxone 1g (Antibiotic),Clear,29.6,Holi,51,9,204,22.7,0,17,39.1
2023-03-21,PHC_005,Tamil Nadu,Paracetamol 500mg (Antipyretic),High Humidity,31.5,None,43,10,161,16.1,0,996,31.7
2023-03-21,PHC_005,Tamil Nadu,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,39.8,Diwali,119,18,280,15.6,0,583,54.8
2023-03-21,PHC_006,Gujarat,Paracetamol 500mg (Antipyretic),High Humidity,38.1,Holi,119,38,10,0.3,1,786,57.6
2023-03-21,PHC_007,Karnataka,Oxytocin 10 IU (Maternal),High Humidity,37.3,None,89,21,456,21.7,0,147,67.8
2023-03-21,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),Clear,31.1,Diwali,170,59,214,3.6,1,743,31.5
2023-03-21,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),Heatwave,22.4,Local Fair,99,16,462,28.9,0,66,67.3
2023-03-21,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,43.1,Diwali,125,37,145,3.9,1,108,42.9
2023-03-21,PHC_010,Tamil Nadu,Rabies Immunoglobulin (ARV),Clear,33.8,Holi,174,54,201,3.7,1,313,65.9
2023-03-21,PHC_011,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,36.9,Diwali,104,31,36,1.2,1,854,17.8
2023-03-21,PHC_013,Bihar,Ceftriaxone 1g (Antibiotic),Clear,22.7,Diwali,114,11,488,44.4,0,291,38.8
2023-03-21,PHC_018,Rajasthan,Amoxicillin 500mg (Antibiotic),High Humidity,35.9,Holi,108,31,419,13.5,0,788,36.4
2023-03-21,PHC_019,Maharashtra,Snake Venom Antiserum,Monsoon/Heavy Rain,27.6,Kumbh Mela,197,70,430,6.1,0,950,61.8
2023-03-21,PHC_019,Maharashtra,Oxytocin 10 IU (Maternal),Clear,27.5,Diwali,174,48,137,2.9,1,158,19.9
2023-03-21,PHC_020,Tamil Nadu,Paracetamol 500mg (Antipyretic),High Humidity,27.6,Kumbh Mela,113,29,72,2.5,1,827,10.1
2023-03-21,PHC_021,Bihar,Amoxicillin 500mg (Antibiotic),High Humidity,30.2,Kumbh Mela,187,61,238,3.9,1,243,35.1
2023-03-21,PHC_022,Tamil Nadu,Snake Venom Antiserum,High Humidity,37.5,None,47,17,48,2.8,1,989,20.9
2023-03-21,PHC_023,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,36.5,Local Fair,178,45,426,9.5,0,117,10.5
2023-03-21,PHC_023,Rajasthan,Ceftriaxone 1g (Antibiotic),High Humidity,42.3,Local Fair,112,38,159,4.2,1,207,30.1
2023-03-21,PHC_024,Maharashtra,Ceftriaxone 1g (Antibiotic),Clear,35.5,Kumbh Mela,163,52,271,5.2,0,246,73.4
2023-03-21,PHC_025,Gujarat,Oxytocin 10 IU (Maternal),Heatwave,25.8,None,102,33,33,1.0,1,926,13.7
2023-03-21,PHC_025,Gujarat,Snake Venom Antiserum,High Humidity,40.5,None,101,13,93,7.2,0,792,32.2
2023-03-21,PHC_026,Karnataka,Oxytocin 10 IU (Maternal),High Humidity,32.7,None,144,57,168,2.9,1,847,54.1
2023-03-21,PHC_027,Karnataka,Oxytocin 10 IU (Maternal),Heatwave,42.5,Local Fair,74,24,115,4.8,1,568,71.8
2023-03-21,PHC_029,Karnataka,Ceftriaxone 1g (Antibiotic),Clear,22.9,Holi,146,19,388,20.4,0,712,33.3
2023-03-21,PHC_030,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),High Humidity,38.2,Kumbh Mela,98,25,197,7.9,0,800,41.0
2023-03-21,PHC_030,Uttar Pradesh,Snake Venom Antiserum,Heatwave,30.7,Kumbh Mela,77,12,334,27.8,0,5,68.3
2023-03-21,PHC_031,Bihar,Snake Venom Antiserum,High Humidity,27.6,Kumbh Mela,82,11,68,6.2,0,890,30.1
2023-03-21,PHC_033,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,33.7,None,198,27,234,8.7,0,175,58.5
2023-03-21,PHC_034,Uttar Pradesh,ORS Packets,High Humidity,36.7,Holi,170,46,207,4.5,1,749,44.7
2023-03-21,PHC_035,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,27.0,Local Fair,235,53,429,8.1,0,750,50.6
2023-03-21,PHC_036,Tamil Nadu,Snake Venom Antiserum,Clear,35.6,Diwali,91,27,302,11.2,0,973,43.2
2023-03-21,PHC_037,Rajasthan,Rabies Immunoglobulin (ARV),Clear,28.3,Diwali,113,13,432,33.2,0,274,56.0
2023-03-21,PHC_037,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,26.8,Kumbh Mela,157,49,423,8.6,0,151,28.4
2023-03-21,PHC_037,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,37.2,None,132,16,224,14.0,0,275,41.8
2023-03-21,PHC_038,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,32.1,None,69,12,396,33.0,0,533,61.4
2023-03-21,PHC_038,Rajasthan,Amoxicillin 500mg (Antibiotic),Clear,28.5,Local Fair,161,55,60,1.1,1,11,19.5
2023-03-21,PHC_038,Rajasthan,Snake Venom Antiserum,Monsoon/Heavy Rain,29.8,Diwali,161,28,140,5.0,0,280,11.9
2023-03-21,PHC_039,Assam,Rabies Immunoglobulin (ARV),High Humidity,43.0,Diwali,87,20,381,19.1,0,467,42.5
2023-03-21,PHC_039,Assam,Amoxicillin 500mg (Antibiotic),High Humidity,27.6,Local Fair,83,24,361,15.0,0,330,50.3
2023-03-21,PHC_042,Rajasthan,Ceftriaxone 1g (Antibiotic),Clear,32.0,Local Fair,197,66,322,4.9,1,501,60.8
2023-03-21,PHC_042,Rajasthan,Ceftriaxone 1g (Antibiotic),Clear,30.1,Local Fair,63,23,298,13.0,0,877,44.4
2023-03-21,PHC_043,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Clear,36.1,Local Fair,97,15,453,30.2,0,533,45.3
2023-03-21,PHC_045,Maharashtra,Amoxicillin 500mg (Antibiotic),High Humidity,31.3,Kumbh Mela,61,12,389,32.4,0,376,68.5
2023-03-21,PHC_045,Maharashtra,Rabies Immunoglobulin (ARV),Clear,34.2,Kumbh Mela,149,20,124,6.2,0,955,61.5
2023-03-21,PHC_045,Maharashtra,Snake Venom Antiserum,Clear,26.4,Holi,145,22,246,11.2,0,406,12.3
2023-03-21,PHC_046,Assam,Amoxicillin 500mg (Antibiotic),Clear,42.3,Diwali,126,12,389,32.4,0,148,19.7
2023-03-21,PHC_047,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,41.4,Kumbh Mela,114,23,133,5.8,0,677,36.2
2023-03-21,PHC_048,Maharashtra,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,22.1,Kumbh Mela,184,23,65,2.8,1,207,45.1
2023-03-21,PHC_049,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,25.1,Kumbh Mela,79,18,479,26.6,0,175,68.7
2023-03-22,PHC_002,Karnataka,ORS Packets,Monsoon/Heavy Rain,32.3,Diwali,170,41,47,1.1,1,949,46.2
2023-03-22,PHC_004,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,40.4,Diwali,151,16,143,8.9,0,587,43.8
2023-03-22,PHC_005,Tamil Nadu,ORS Packets,High Humidity,29.5,None,65,7,416,59.4,0,920,42.4
2023-03-22,PHC_008,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,37.5,Kumbh Mela,171,32,121,3.8,1,110,66.5
2023-03-22,PHC_008,Gujarat,Amoxicillin 500mg (Antibiotic),Heatwave,27.2,Kumbh Mela,148,37,496,13.4,0,462,13.4
2023-03-22,PHC_009,Gujarat,ORS Packets,High Humidity,23.6,Local Fair,43,4,464,116.0,0,433,63.5
2023-03-22,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,28.4,Holi,176,46,448,9.7,0,491,39.4
2023-03-22,PHC_011,Uttar Pradesh,ORS Packets,Clear,35.7,Diwali,167,59,396,6.7,0,787,28.2
2023-03-22,PHC_012,Bihar,Oxytocin 10 IU (Maternal),Heatwave,24.3,Diwali,94,27,0,0.0,1,972,65.9
2023-03-22,PHC_013,Bihar,ORS Packets,Monsoon/Heavy Rain,44.3,None,203,38,35,0.9,1,596,22.1
2023-03-22,PHC_014,Bihar,Oxytocin 10 IU (Maternal),High Humidity,38.7,Local Fair,120,34,469,13.8,0,814,10.7
2023-03-22,PHC_014,Bihar,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,23.0,Local Fair,165,26,8,0.3,1,653,11.9
2023-03-22,PHC_016,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,24.4,Kumbh Mela,97,31,466,15.0,0,445,79.0
2023-03-22,PHC_016,Bihar,Paracetamol 500mg (Antipyretic),Clear,27.5,Local Fair,95,30,44,1.5,1,363,60.5
2023-03-22,PHC_017,Maharashtra,Paracetamol 500mg (Antipyretic),Clear,39.5,None,101,26,29,1.1,1,737,59.9
2023-03-22,PHC_017,Maharashtra,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,34.3,Local Fair,227,26,263,10.1,0,845,16.9
2023-03-22,PHC_018,Rajasthan,Snake Venom Antiserum,High Humidity,35.6,Diwali,42,12,469,39.1,0,195,59.3
2023-03-22,PHC_019,Maharashtra,Snake Venom Antiserum,Monsoon/Heavy Rain,32.6,Kumbh Mela,264,38,71,1.9,1,692,29.1
2023-03-22,PHC_021,Bihar,ORS Packets,High Humidity,25.4,Holi,164,34,17,0.5,1,17,19.4
2023-03-22,PHC_022,Tamil Nadu,Snake Venom Antiserum,High Humidity,39.7,Kumbh Mela,85,28,462,16.5,0,232,52.7
2023-03-22,PHC_025,Gujarat,Paracetamol 500mg (Antipyretic),High Humidity,31.2,Local Fair,67,19,163,8.6,0,513,61.6
2023-03-22,PHC_025,Gujarat,Paracetamol 500mg (Antipyretic),Heatwave,26.0,Diwali,75,25,486,19.4,0,161,70.6
2023-03-22,PHC_025,Gujarat,Amoxicillin 500mg (Antibiotic),High Humidity,24.4,Kumbh Mela,151,20,280,14.0,0,317,14.2
2023-03-22,PHC_026,Karnataka,Snake Venom Antiserum,Heatwave,39.6,Holi,180,31,15,0.5,1,219,33.9
2023-03-22,PHC_027,Karnataka,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,36.5,Local Fair,166,30,392,13.1,0,506,23.1
2023-03-22,PHC_027,Karnataka,Amoxicillin 500mg (Antibiotic),Clear,30.7,Diwali,64,21,278,13.2,0,601,28.7
2023-03-22,PHC_034,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Clear,24.8,Kumbh Mela,189,27,218,8.1,0,693,64.8
2023-03-22,PHC_036,Tamil Nadu,ORS Packets,High Humidity,39.8,Kumbh Mela,179,23,249,10.8,0,268,23.0
2023-03-22,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),High Humidity,41.4,Holi,161,55,179,3.3,1,781,34.2
2023-03-22,PHC_041,Maharashtra,Snake Venom Antiserum,Clear,33.8,Holi,168,51,197,3.9,1,701,18.5
2023-03-22,PHC_042,Rajasthan,Rabies Immunoglobulin (ARV),High Humidity,29.6,Local Fair,148,55,440,8.0,0,600,29.5
2023-03-22,PHC_045,Maharashtra,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,38.9,Local Fair,198,63,238,3.8,1,787,10.1
2023-03-22,PHC_049,Rajasthan,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,25.3,Diwali,122,26,25,1.0,1,222,51.6
2023-03-22,PHC_049,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,39.1,None,105,37,306,8.3,0,883,42.4
2023-03-22,PHC_050,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,40.6,None,57,20,137,6.8,0,440,14.3
2023-03-23,PHC_001,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,43.3,None,119,21,218,10.4,0,854,64.5
2023-03-23,PHC_002,Karnataka,Snake Venom Antiserum,Heatwave,25.1,Local Fair,128,45,472,10.5,0,603,64.5
2023-03-23,PHC_003,Uttar Pradesh,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,32.1,Holi,202,39,235,6.0,0,13,49.3
2023-03-23,PHC_004,Karnataka,ORS Packets,Clear,28.0,Holi,182,67,370,5.5,0,834,60.7
2023-03-23,PHC_004,Karnataka,Rabies Immunoglobulin (ARV),Clear,23.9,Holi,120,17,171,10.1,0,743,55.3
